id,name,size,email,phone,website,address,city,rating,reviews,source,last_updated
ChIJ-eKAFsNbs0ARv8qNmpzd8x8,Cars Drive Service,medium,,0766 718 718,https://cars-drive-service.ro/?utm_source=mybusiness&utm_medium=link&utm_campaign=site,"Șoseaua Cristianului 11, 500053 Brașov, România",500053 Brașov,4,90,google_places,2026-02-12T06:23:06Z
ChIJc04uiWdcs0AR2fFreEr33x4,Glass Tuning,large,office@glasstuning.ro,0726 285 527,http://glasstuning.ro/,"Complex Duplex 3 – Incinta, Strada Zizinului 106 A, G3, 500407 Brașov, România",500407 Brașov,4.8,955,google_places,2026-02-12T06:23:10Z
ChIJ-3Ombo1cs0ARkgnCfP2A6jo,Marcos Auto,medium,office@marcosauto.ro,0737 600 070,http://www.marcosauto.ro/,"Inicinta Metrom, Hala Atelier Mecanic, Str. Carpaților 60, 500269 Brașov, România",500269 Brașov,4.3,117,google_places,2026-02-12T06:23:14Z
ChIJb6P5bdxcs0AR-p5rxMyOl8Q,Atelierul din Noua-Roluit Indreptat Jante Auto,medium,,0741 529 770,,"Strada Brazilor 32, 500313 Brașov, România",500313 Brașov,4.9,190,google_places,2026-02-12T06:23:15Z
ChIJ8xc4qwfetkARjfvBH0fLor0,Automecanica,medium,,0236 462 240,,"Str. Traian, 442 bis, Galati, Galati, 800179, Bulevardul Traian 448, 800198 Galați, România",800198 Galați,4.2,122,google_places,2026-02-12T06:23:17Z
ChIJfbQJGarftkARDjT_hHboIBQ,Auto Universal,medium,,0751 139 904,,"Strada Portului 56, Galați, România",Galați,4.4,96,google_places,2026-02-12T06:23:18Z
ChIJe6OtbRLetkARxBIsIicvRtc,Ena Traian - ITP - Service Galati,large,office@enagrup.ro,0236 499 333,http://www.enagrup.ro/,"Strada Traian 349, 800179 Galați, România",800179 Galați,4,289,google_places,2026-02-12T06:23:21Z
ChIJU3DxYJTftkARORr8KD2y3xk,Vest Auto MDM SRL,medium,,0744 825 930,https://vestautomdm.ro/,"Strada Alexandru Moruzzi 118, 800418 Galați, România",800418 Galați,4.6,96,google_places,2026-02-12T06:23:23Z
ChIJa7uKgsbftkARVMKsJRNCMP8,Polish faruri și stopuri auto Galați,small,,0775 319 677,,"Strada Aprodul Purice, 800001 Galați, România",800001 Galați,5,37,google_places,2026-02-12T06:23:23Z
ChIJT2U7XF3ftkARUx-eOi7qXT4,TRIDENT AUTOPLUS SERVICE AUTO,small,tridentautoplus@yahoo.com,0741 110 573,https://www.tridentautoplus.ro/,"LANGA SPALATORIA CRISTAL, Bulevardul George Coșbuc NR. 121, 800385 Galați, România",800385 Galați,4.4,28,google_places,2026-02-12T06:23:28Z
ChIJNe1BmAJKskARJu7XdL9y5jw,IMAXIM SRL,medium,office@imaxim.ro,0244 545 019,http://www.imaxim.ro/,"Strada Apelor, 100184 Ploiești, România",100184 Ploiești,4.2,185,google_places,2026-02-12T06:23:31Z
ChIJM2Gg_KRNskARnvOBlyLF7UY,FIRSTPNEU,large,contact@firstpneuautoparts.ro,0723 197 210,http://www.firstpneuautoparts.ro/,"Păulești, România",Păulești,4.4,465,google_places,2026-02-12T06:23:34Z
ChIJ99YuIRVKskARslf6zMOnmeM,Sicet Service - Vulcanizare Auto - Service roti,large,,0244 523 617,http://www.sicetservice.ro/,"Strada Ștrandului 30, 100189 Ploiești, România",100189 Ploiești,4.2,347,google_places,2026-02-12T06:23:35Z
ChIJn24_rzRJskARtSP0uT2F0zY,Castrol Service Motormania,large,,0244 436 333,http://www.motormania.ro/,"Parcul Industrial Ploiești, Str. Piramidei, 100213 Ploiești, România",100213 Ploiești,4.2,373,google_places,2026-02-12T06:23:36Z
ChIJ8YukzshHRkcRGcYnpi9re1M,Service Auto Papik Oradea,small,,0722 322 221,,"Strada Meșteșugarilor nr.2, 410223 Oradea, România",410223 Oradea,4.7,29,google_places,2026-02-12T06:23:39Z
ChIJS3hOcQhIRkcRUXrbh36TNWs,Autoclinica - Esapamente Oradea,medium,,0744 632 856,,"Calea Borșului 27C, 410605 Oradea, România",410605 Oradea,4.7,117,google_places,2026-02-12T06:23:39Z
ChIJFzbM8P1HRkcRlPkQIjHGwVg,West Auto Premium Service & ITP,small,,0725 223 034,https://westautopremium.ro/,"Calea Aradului 93, 410001 Oradea, România",410001 Oradea,4.9,34,google_places,2026-02-12T06:23:41Z
ChIJd5GhPcZHRkcRIBB2fBLBAh0,Microline 3000 Service,medium,,0744 624 243,https://ghidautoservice.ro/service/microline-3000-service-str-simion-stefan/,"Strada Ștefan Simion 7, Oradea, România",Oradea,4.8,165,google_places,2026-02-12T06:23:42Z
ChIJj8AUwEBJRkcRnijGyWeEVQE,AutoVivo Service & ITP,small,,0746 489 524,,"Strada Traian Lalescu 1, Oradea, România",Oradea,4.8,31,google_places,2026-02-12T06:23:43Z
ChIJByH9KvNHRkcR5UVW1hf2xJg,Sevas SRL,medium,,0788 420 340,https://www.listafirme.ro/sevas-srl-13059425/,"Piața 22 Decembrie 2, Oradea, România",Oradea,4.3,134,google_places,2026-02-12T06:23:45Z
ChIJnYshycZHRkcR715QkBrtT8k,Barosan ITP,medium,carservice@mail.com,0771 291 885,https://service.barosan.ro/,"Strada Ursului 3, Oradea, România",Oradea,4.3,137,google_places,2026-02-12T06:23:47Z
ChIJ0cCMZNX4sUARRgx_cVc5wIo,Service ITP Asigurari,large,,0736 858 506,,"Strada Corăbeasca 4, 021844 București, România",021844 București,4.7,321,google_places,2026-02-12T06:33:57Z
ChIJTdBNpYn-sUAR_1agmZjTyzc,Service Auto Ramisil,medium,,0773 305 481,,"Șoseaua Vitan-Bârzești 3, 077160 București, România",077160 București,4.6,64,google_places,2026-02-12T06:34:03Z
ChIJmQ4jxQv_sUARHiuzV-ag25A,SC AUTO CONSULTING C&G SRL,small,,0721 308 030,http://www.1aap.ro/,"Strada Fabrica de Chibrituri 24-. 26, 050183 București, România",050183 București,4.3,30,google_places,2026-02-12T06:34:08Z
ChIJpQTa3rEBskARkoJZ3GS928I,Avia Motors Militari,large,servicemilitari@aviamotors.ro,021 434 2266,https://aviamotors.ro/militari/,"Strada Dreptății 1, 077042 București, România",077042 București,4.5,799,google_places,2026-02-12T06:34:10Z
ChIJp1jVEaACskARqv1x4Pj__Xo,Vulcanizare Auto Pipera,medium,,0765 240 595,,"Bulevardul Pipera Nr 18A, 077190 Voluntari, România",077190 Voluntari,4.9,153,google_places,2026-02-12T06:34:13Z
ChIJ4b0yEjT4sUARpdeuLcAbtBw,Vip Best Car,medium,,0723 241 090,,"Strada Izvoarelor 43, 077190 Voluntari, România",077190 Voluntari,4.7,76,google_places,2026-02-12T06:34:13Z
ChIJxwAuX8cOSUcRZo61Z3O49jQ,Iovi,medium,,0756 055 191,,"Strada Belgrad 8, 400394 Cluj-Napoca, România",400394 Cluj-Napoca,4.4,177,google_places,2026-02-12T06:34:16Z
ChIJ4XRP8plnRUcRSu3H7_47MxQ,TAMauto,large,,0731 008 281,http://www.tamauto.ro/,"Strada Amurgului 1, 300278 Timișoara, România",300278 Timișoara,4.8,557,google_places,2026-02-12T06:34:25Z
ChIJ-a8QSi5nRUcRmsypxl9PM7Y,Promotor,large,ie11CustomProperties@4.0.1,0729 660 022,http://www.promotortm.ro/,"DN6, 307200 Ghiroda, România",307200 Ghiroda,4.4,403,google_places,2026-02-12T06:34:28Z
ChIJx4ADXM77ykARdeiIUq8wz-Q,Service Auto Bear,medium,contact@serviceautobear.ro,0754 904 804,https://serviceautobear.ro/,"Calea Chișinăului 25, 700265 Iași, România",700265 Iași,4.5,64,google_places,2026-02-12T06:34:31Z
ChIJCblAi_LvukARi1SfN1oUNa4,Castrol Service Carfix Motors,medium,service@carfixmotors.ro,,https://www.carfixmotors.ro/,"Bulevardul Aurel Vlaicu 145-171, 900330 Constanța, România",900330 Constanța,4.5,154,google_places,2026-02-12T06:34:36Z
ChIJjRPDsszXUkcRhAEu7CHl-Hs,"SC Amazon CAR - Piese auto, schimb ulei, incarcare freon si freon ecologic",medium,,0761 139 760,,"Stada Buciumului 18, 200813 Craiova, România",200813 Craiova,4.8,127,google_places,2026-02-12T06:34:39Z
ChIJp9LGzcDXUkcRo2ShiCzFC9k,ProElectric Craiova,medium,,0768 505 523,,"Aleea 5 Drumul Apelor 36, 207280 Craiova, România",207280 Craiova,5,173,google_places,2026-02-12T06:34:39Z
ChIJJTpARJXWUkcRqkyF17IfYoU,ServiceTotalAutomotors & ITP,medium,,0760 166 188,,"Strada Aviatorilor 10i, 207280 Craiova, România",207280 Craiova,4.1,105,google_places,2026-02-12T06:34:39Z
ChIJ0V2tmZ3ZUkcRVDzs1S_ZW1g,Vulcanizare Unghi de fugă 3D,small,,0748 984 165,,"Strada Brestei 582c, 207121 Craiova, România",207121 Craiova,5,32,google_places,2026-02-12T06:34:40Z
ChIJleEY0QzWUkcRY1Hid-mJkXU,AD Garage Autozon,small,,0251 510 379,http://www.autozon.ro/,"Malu Mare Str. Henry Ford (fosta, Strada Caracal nr. 21, Craiova, România",Craiova,3.5,37,google_places,2026-02-12T06:34:42Z
ChIJK47pE-Jcs0ARQc4-e7rwXzg,"Service Țiriac Auto Brasov - Hyundai, Mitsubishi, Land Rover, Jaguar",medium,,0374 141 414,https://www.tiriacauto.ro/service-tiriac-auto,"Calea București 244, 500299 Brașov, România",500299 Brașov,4.1,148,google_places,2026-02-12T06:34:46Z
ChIJIZeWEQVbs0ARmpdSo712I-s,Ice Team - DEKRA,medium,vanzari@iceteam.ro,0799 772 200,http://iceteam.ro/,"Str. Narciselor 21, 500251 Brașov, România",500251 Brașov,4.4,199,google_places,2026-02-12T06:34:50Z
ChIJ7QUBCyHftkARPf3z5V8okcY,Castrol Service Auto Simplu,medium,,0740 654 654,https://www.castrol.com/ro,"Drumul de Centură 222, 800248 Galați, România",800248 Galați,4.8,98,google_places,2026-02-12T06:34:53Z
ChIJ08bhytlJskAReKY4c1py51I,Spirit Mobil Auto,medium,,0733 713 188,http://www.spiritmobilauto.ro/,"Strada Industriei 8, 100514 Ploiești, România",100514 Ploiești,4.6,50,google_places,2026-02-12T06:34:57Z
ChIJHyG0-IVHRkcRpA7-Ir49s0w,Premium Autoshop,medium,,0748 582 462,https://www.listafirme.ro/premium-auto-shop-srl-28462476/,"Strada Thurzó Sándor 46, 417498 Oradea, România",417498 Oradea,5,58,google_places,2026-02-12T06:35:02Z
ChIJNW1ypzj_sUAR9HUVqdXuxxE,Hamio International Service Auto Rapid,medium,,,,"Strada Antiaeriană 71, 051086 București, România",051086 București,4.7,120,google_places,2026-02-14T07:45:32Z
ChIJoSkkiv7_sUARtuQ3s4Ay7OE,Pcp-Service Auto,small,,0722 454 344,,"Strada Trompetului nr61, 052034 București, România",052034 București,4.9,16,google_places,2026-02-14T07:45:32Z
ChIJLRTT7z4AskARS6oucpzQRA8,Nicmar Service Auto | Magazin piese auto | ITP | Geometrie | Incarcare Freon,large,nicmarprimacom@yahoo.com,0785 977 291,http://www.service-autoturisme.ro/,"Prelungirea Ghencea 61, 052822 București, România",052822 București,4.3,445,google_places,2026-02-14T07:45:36Z
ChIJRdvMj7L-sUARtYgRydLAjAY,Service Auto I.T.P,small,itprapids3@gmail.com,,http://www.itp-sector3.ro/,"Bulevardul 1 Decembrie 1918, București, România",București,5,6,google_places,2026-02-14T07:45:50Z
ChIJWcaG1Z_5sUAR4yb3lTWf8JY,Vulcanizare Auto Bucuresti - KOYOS SERVICES,small,,0729 349 965,,"Strada Dâmbovicioarei 1, 014192 București, România",014192 București,4.8,47,google_places,2026-02-14T07:45:51Z
ChIJ--Br4Nv5sUAR-b-YuTQ6X5c,electrica auto Radu,small,,0722 889 762,,"Str. Doamna Ghica 139, București, România",București,4.8,16,google_places,2026-02-14T07:45:51Z
ChIJ2001-sf4sUARNZoC_m7-nYs,Castrol Service Carmada Auto Service,medium,office@carmada.ro,,https://www.carmada.ro/,"Strada Halmeu 2, 021118 București, România",021118 București,4.4,96,google_places,2026-02-14T07:45:53Z
ChIJ7yxkqgn8sUARXZ32jHy5o_I,GI EUROSERVICE,large,office@adsolutions.ro,0724 371 367,https://www.gieuroservice.ro/,"Strada Negostina 111A, 032942 București, România",032942 București,4.6,562,google_places,2026-02-14T07:46:07Z
ChIJ110BCpn-sUARqP_3Wz1l5yU,Service auto multimarcă - Denis Serv,large,contact@deniserv.ro,0749 930 588,https://deniserv.ro/,"Strada Ilioara 15, 077160 București, România",077160 București,4.2,202,google_places,2026-02-14T07:46:12Z
ChIJT6b7sCX_sUARmnzH3M4tQ5Q,"S&M Service Auto Sector 3. Centru Daune Allianz Tiriac, Groupama, Grawe. Daune Sector 3",medium,,0731 344 158,https://www.facebook.com/smautoservice126/,"Strada Traian 126, 030576 București, România",030576 București,3.9,68,google_places,2026-02-14T07:46:13Z
ChIJ0Zw2T7apI0IR5_48MftNXk0,Service Electrician Mecanic Auto Diagnoza la Domiciliu.,medium,,0791 524 290,,"Strada Răcari 27, 021304 București, România",021304 București,4.3,56,google_places,2026-02-14T07:46:14Z
ChIJrVT828H-sUARjQSbaVB2sAc,Elite Auto Club,medium,,0722 630 680,,"Int. Părului 4, București, România",București,4.1,95,google_places,2026-02-14T07:46:14Z
ChIJVVUBEuv-sUARiu8jD3NZNVc,Silma Service,medium,,0722 388 955,,"Strada Tomis 12, 031945 București, România",031945 București,4.2,73,google_places,2026-02-14T07:46:14Z
ChIJYWy0LoX_sUAR0lNmi4UL5sU,Service auto SAVU M&C SRL,small,,0723 395 808,,"Strada Sintești 53, 032774 București, România",032774 București,5,6,google_places,2026-02-14T07:46:15Z
ChIJOQett43-sUAR8QGPb4-607Q,Total Auto Electric,large,,0767 360 452,https://www.total-auto-electric.ro/,"Bulevardul Energeticienilor 84, 032092 București, România",032092 București,4.6,307,google_places,2026-02-14T07:46:17Z
ChIJBaNFXAz-sUAROqlBJ9YH8aE,Doricom Service Car,medium,,0743 149 150,,"042145, Strada Moșoaia 46, 042145 București, România",042145 București,4.5,87,google_places,2026-02-14T07:46:28Z
ChIJGUvhpcYBskARvv2IrQI2z7g,Niță Service Auto & Tuning,small,,0733 651 443,,"Intrarea Binelui 1A, București, România",București,5,5,google_places,2026-02-14T07:46:29Z
ChIJ2_M6Hwv-sUAR2FM1J4T1suI,Auto Safe Test,medium,programari@itp-sector-4.ro,0770 351 816,http://itp-sector-4.ro/contact/,"Strada Soldat Ion Enache 28, 042083 București, România",042083 București,4.7,194,google_places,2026-02-14T07:46:32Z
ChIJBTyhoED-sUARfYz9odQ9CDE,Urgent ITP,large,itpmuncii@gmail.com,0741 183 402,https://itpservice.ro/,"Strada Nițu Vasile nr. 55, 041546 București, România",041546 București,4.8,530,google_places,2026-02-14T07:46:45Z
ChIJ_9jV9eP_sUARXGaSVrxFHNk,Reparatii Electromotoare Auto,small,,0774 579 694,http://www.reparatii-electromotoare.ro/,"Bucuresti Magurele 47N, Bucuresti., 051433 București, România",051433 București,4.5,18,google_places,2026-02-14T07:46:58Z
ChIJu6f_xqIBskARS5wFDImE5DM,Castrol Service Cristal Vest Auto,medium,,0745 607 070,,"Str. Dâmbovița, 10 C, 060844 București, România",060844 București,4.6,172,google_places,2026-02-14T07:46:59Z
ChIJT7nPxz0BskAR_wz1PwaG_t0,DIAGNOZA AUTO MERCEDES SECTOR 6,small,contact@diagnozachiptuning.ro,0724 788 122,https://diagnozachiptuning.ro/,"Bulevardul Uverturii 126D, 077042 București, România",077042 București,4.8,18,google_places,2026-02-14T07:47:03Z
ChIJj2nBthf3sUARCmUIocIvlhY,Autoest Service,medium,,021 351 0241,http://www.auto-est.ro/,"Șoseaua București - Urziceni 118, DN2, 077010 Afumați, România",077010 Afumați,4.5,113,google_places,2026-02-14T07:47:16Z
ChIJbWwoOA_xsUARpA5QM6voosE,EL-MAG AUTO SRL,large,,0753 118 872,https://catalog.polcar.com/el-mag,"Jud. Ilfov, Sat Şindriliţa, Comuna Găneasa Drumul DN2 BUCUREŞTI-URZICENI, NR KM 19+341, HALA C1, 077100 Șindrilița, România",077100 Șindrilița,5,486,google_places,2026-02-14T07:47:17Z
ChIJXcYPknAMSUcR4eUaAzDeBr4,Mas Service,medium,constatari@mas-service.ro,0728 883 388,http://www.mas-service.ro/,"Calea Someșeni 6, 400388 Cluj-Napoca, România",400388 Cluj-Napoca,4.4,98,google_places,2026-02-14T07:47:32Z
ChIJtSKcrJENSUcR2ZflHnAXvg4,Speed Auto Service,small,,0745 856 231,https://www.facebook.com/123speedautoservice,"Strada Câmpina 66, 400335 Cluj-Napoca, România",400335 Cluj-Napoca,3.7,24,google_places,2026-02-14T07:47:33Z
ChIJE_zmWLcOSUcR3DMRxewDW-4,"Service Auto cutii automate, mecanica, electrica CMPV CONCEPT",small,20cmpvconcept@gmail.com,0730 921 317,http://www.cmpvconcept.ro/,"Strada Nicolae Teclu 39, 400394 Cluj-Napoca, România",400394 Cluj-Napoca,4,24,google_places,2026-02-14T07:47:36Z
ChIJV7DliG0PSUcRtEc8GNztaSk,Vopsitorie auto & Tinichigerie,medium,,0720 802 785,https://vopsitorie-cluj.ro/,"Strada Corneliu Coposu 41, 400235 Cluj-Napoca, România",400235 Cluj-Napoca,4.8,52,google_places,2026-02-14T07:47:39Z
ChIJ-UqWVKwOSUcRUAgP97UCeKE,Auto Pro Vulcan Srl,medium,,0740 196 478,,"Strada Oașului 93, 400000 Cluj-Napoca, România",400000 Cluj-Napoca,4.7,133,google_places,2026-02-14T07:47:39Z
ChIJA0HQQQgMSUcRPId0r_9x_kg,Altoni Com,large,altonicom@yahoo.com,0264 482 258,http://www.itpcluj.ro/,"Strada Câmpina 51/53, 400394 Cluj-Napoca, România",400394 Cluj-Napoca,4.6,338,google_places,2026-02-14T07:47:42Z
ChIJ5ZWRU7hnRUcRgsNszapnxss,Auto LCD Vehicule s.r.l.,medium,,0724 519 425,,"Strada Armoniei 30/32, 300254 Timișoara, România",300254 Timișoara,4.4,90,google_places,2026-02-14T07:47:53Z
ChIJ_UELNzdnRUcR27VZQApdDwY,Auto Precision - Service Auto Timisoara,small,,0727 522 766,,"Strada Jean Paul Marat 16, 300092 Timișoara, România",300092 Timișoara,4.4,49,google_places,2026-02-14T07:47:53Z
ChIJqc4Pn2hnRUcRY9lwFwbSdmc,MBM Auto Service Boghi,medium,,0724 846 824,https://www.facebook.com/MBM-auto-service-Boghi-Srl-534594140043292/,"Calea Sever Bocu, Timișoara, România",Timișoara,4.4,57,google_places,2026-02-14T07:47:54Z
ChIJG-AQeItdRUcRDnTaOvazMSs,Auto Ioja,medium,office@autoioja.ro,0723 041 152,https://www.autoioja.ro/,"Strada Bujorilor 175, 300013 Timișoara, România",300013 Timișoara,4.3,138,google_places,2026-02-14T07:47:56Z
ChIJJRioOKRnRUcR6IGcse4DtHY,Autodaris Car Service Timisoara,medium,,0799 747 222,http://www.autodaris.ro/,"Strada Ion Ionescu de la Brad 3A, 300254 Timișoara, România",300254 Timișoara,3.9,134,google_places,2026-02-14T07:48:01Z
ChIJPSU-Ri7xukAREs_FbM9du9Y,Constanța folie auto Llumar,small,,0721 289 892,,"Bulevardul Tomis 358, 900001 Constanța, România",900001 Constanța,5,48,google_places,2026-02-14T07:48:23Z
ChIJx4TN9hDwukARSttOLkSee5o,AR24 - Tractari Auto in Constanta,medium,office@ar-24.ro,0760 651 165,https://www.ar-24.ro/,"Bulevardul Tomis nr.321, 900002 Constanța, România",900002 Constanța,5,101,google_places,2026-02-14T07:48:25Z
ChIJa93HA6KbA64R4pOz8e5k5Lo,"Diagnoza, deblocari auto si codari RXB",small,,0766 243 325,https://rxb-auto.ro/,"Strada Merișor 29, 900350 Constanța, România",900350 Constanța,5,26,google_places,2026-02-14T07:48:26Z
ChIJE4MNX07XUkcRZTtXVaqk-Kw,Storad Service,small,storadservice@gmail.com,0769 661 067,https://www.storad.ro/,"Aleea 1 Șimnic 11 c, 200100 Craiova, România",200100 Craiova,4,43,google_places,2026-02-14T07:48:39Z
ChIJGzoJ2TjXUkcRZuyfIjytc50,Atelier Mecanic Auto,small,,0762 268 679,,"Strada Vasile Alecsandri 60-62, Craiova, România",Craiova,4.5,14,google_places,2026-02-14T07:48:39Z
ChIJCYs4CBHXUkcRpL0PCmJBtAU,Natmir Autoservice SRL Piese Auto Craiova,small,,0761 529 003,https://www.facebook.com/mirelstanulica,"Bulevardul Nicolae Romanescu 145, 200738 Craiova, România",200738 Craiova,5,34,google_places,2026-02-14T07:48:40Z
ChIJl3C4dN_WUkcRu_FS155rINA,Vianor,large,contact@service-roti-craiova.ro,0744 780 388,http://www.service-roti-craiova.ro/,"Strada Merișorului 83, 207280 Craiova, România",207280 Craiova,4.6,432,google_places,2026-02-14T07:48:41Z
ChIJOSyCh6nXUkcRQi0noQpQ_oA,PAD DON AUTO S.R.L,small,,0729 124 045,,"Strada Bariera Vâlcii 21, Craiova, România",Craiova,4.6,27,google_places,2026-02-14T07:48:41Z
ChIJd7hbWdVds0ARiGB5KsjdR5Q,Service auto (ITP) - Das Werkstatt SRL,medium,open-dyslexic@1.0.0,0743 372 587,https://daswerkstatt.ro/,"Calea Feldioarei 75c, 500199 Brașov, România",500199 Brașov,4.6,55,google_places,2026-02-14T07:48:54Z
ChIJOdRT7Ilcs0ARPVmP0dXUGPo,Fast boys service.,large,,0742 984 629,http://www.facebook.com/pages/Fast-boys-auto-service/307689089274527,"Strada Nucului 28, 500305 Brașov, România",500305 Brașov,4.4,247,google_places,2026-02-14T07:48:55Z
ChIJ_1x85nvftkARB1x8p39R9qw,Meteor Auto,medium,lodash@4.17.21,0757 031 172,https://meteorauto2020.wixsite.com/mysite-1,"Strada Avram Iancu, 800325 Galați, România",800325 Galați,4.4,96,google_places,2026-02-14T07:49:08Z
ChIJQWV3IorftkAREMw7wdlMmuo,Cristal Service Auto Galati,small,,0769 641 136,,"Bloc B, Strada 1 Decembrie 1918, 800551 Galați, România",800551 Galați,3.5,21,google_places,2026-02-14T07:49:08Z
ChIJJaNXOvfetkARf5ypBDhqiX0,Sedegal Stil SRL,medium,,0758 304 459,,"Țiglina 2, Galați, România",Galați,4.6,50,google_places,2026-02-14T07:49:09Z
ChIJXc7scH3etkARoRzeN8yt8AI,Killtec,medium,,0236 470 028,http://auto.killtec.ro/,"Strada Tecuci 270, 800552 Galați, România",800552 Galați,3.5,186,google_places,2026-02-14T07:49:14Z
ChIJ32rOmdHftkARdWdxoSNKj54,Servicii Auto,small,,0748 682 020,,"Drumul de Centură, 800552 Galați, România",800552 Galați,4.9,8,google_places,2026-02-14T07:49:15Z
ChIJMyUJJWxJskARodu-HjWZGZQ,Premio Service Anvelope,large,marius_petrea@goodyear.com,0748 112 236,http://premio.ro/,"Strada Gheorghe Grigore Cantacuzino 281, 107592 Ploiești, România",107592 Ploiești,4.2,316,google_places,2026-02-14T07:49:28Z
ChIJP_uqXHNJskARZjBNI4aWb2Q,Autofix Torcători,medium,,0742 911 990,,"Strada Torcători 15, 100275 Ploiești, România",100275 Ploiești,4.2,146,google_places,2026-02-14T07:49:29Z
ChIJeYUs5htLskAR6FArMzU7acE,Folii auto autorizate ploiesti,large,,0728 216 665,,"Strada Romană 95, 100140 Ploiești, România",100140 Ploiești,4.9,216,google_places,2026-02-14T07:49:29Z
ChIJBazRXAVJskAR3fXHhPnu1Y4,Tractări auto,small,,0756 318 770,,"Aleea Ciucului, Ploiești, România",Ploiești,5,1,google_places,2026-02-14T07:49:29Z
ChIJW6MEAZ5JskARBp7Bt0GMIF0,AUTOGAS Garage Cantacuzino,medium,,0727 517 896,,"Strada Gheorghe Grigore Cantacuzino 348, 100301 Ploiești, România",100301 Ploiești,4.2,79,google_places,2026-02-14T07:49:30Z
ChIJX_gAarlLskARGTbg44MkI3g,Incarcare Freon Ploiesti + Reparatii A/C,small,,0722 533 587,,"Strada Ștrandului 19, 100189 Ploiești, România",100189 Ploiești,3.8,33,google_places,2026-02-14T07:49:30Z
ChIJh7X_jO5HRkcR04Tiagxn4HA,"Service, Vulcanizare Auto",medium,,0774 653 909,,"Str. Evreilor Deportați 23/a, Oradea, România",Oradea,4.9,51,google_places,2026-02-14T07:49:41Z
ChIJ_eq8T7A5RkcREKN16hiSJEQ,Service auto,small,,,,"Str. Ogorului 105, Oradea, România",Oradea,4.8,6,google_places,2026-02-14T07:49:42Z
